blue100H,blue100V,blue500H,blue500V,blueAvg,green100H,green100V,green500H,green500V,greenAvg,label,red100H,red100V,red500H,red500V,redAvg
158.28,155.78,112.6,102.76,75.607586989,172.12,168.98,120.94,126.94,89.4078224555,5,170.92,170.26,147.42,149.58,176.623979635
216.46,216.74,212.2,214.04,111.941352221,223.46,223.74,219.2,221.94,139.640309426,3,219.1,218.9,216.2,214.88,195.996850017
140.96,140.32,105.8,156.92,84.0665699712,148.68,147.32,119.96,161.92,159.221304541,1,147.12,144.32,118.96,159.92,152.648757049
228.78,229.24,107.84,221.16,80.8014407112,237.16,238.08,126.38,232.48,94.4167559441,5,228.96,230.6,204.62,224.88,177.730061557
132.96,128.92,120.02,30.82,74.5269874027,139.6,136.84,142.82,70.62,129.780583153,2,138.92,136.16,149.06,100.46,163.182247405
186.4,187.68,156.64,194.2,100.306302754,193.76,194.6,168.92,201.52,138.541736098,3,188.76,191.2,170.92,197.08,176.806680977
164.8,161.36,68.46,78.36,47.1522775753,173.8,171.96,117.76,105.28,134.470250784,2,170.8,168.64,149.0,124.04,182.070491821
218.12,218.56,146.96,215.04,93.2451974796,225.12,225.5,167.5,222.4,131.017277191,3,222.12,221.54,210.3,216.68,197.820191261
172.32,171.96,152.36,37.12,63.8271535305,186.08,184.48,162.52,61.04,74.8321207165,5,180.72,179.06,170.06,142.98,183.006873485
182.98,184.14,113.54,169.94,104.282605183,191.54,190.54,183.24,176.3,168.976419767,1,190.38,189.22,173.78,173.62,166.488191441
175.88,176.82,150.5,33.26,83.2295437698,194.88,195.4,173.52,69.9,101.177452915,4,191.88,193.56,174.44,170.86,190.655147793
95.74,100.02,9.48,39.56,52.4116509805,111.38,112.14,35.16,53.9,106.832572589,3,114.38,118.74,127.88,123.84,166.431849887
148.48,149.44,115.92,151.72,60.9415454039,155.48,157.24,127.0,159.82,138.030856582,1,151.76,150.56,123.6,152.32,137.757755245
153.28,155.1,136.48,161.64,95.2451263947,160.28,162.1,143.4,169.64,154.610373654,1,157.28,159.1,140.56,162.64,152.532989497
130.18,134.44,27.86,145.02,67.0379540699,143.76,146.26,77.0,153.8,146.527776847,2,142.28,143.58,89.48,150.38,159.519290341
155.48,157.04,12.58,31.48,49.1440653464,166.1,168.3,63.72,127.8,120.186699219,2,165.66,166.24,85.66,182.76,154.231252843
171.3,171.1,171.82,159.06,120.487625445,179.46,178.94,178.82,172.06,146.211017191,3,178.06,177.94,175.82,170.06,196.287076102
213.26,213.38,216.34,189.2,109.859147207,220.26,220.38,228.5,196.64,168.075912213,2,217.26,215.94,225.46,190.92,183.340031062
205.66,203.72,34.42,81.42,58.0212181235,212.38,211.16,109.12,173.1,118.795121493,2,209.94,210.16,183.02,220.32,162.576807717
185.42,187.1,16.32,76.86,64.0708289938,191.8,193.04,17.48,83.6,68.3335091892,5,197.04,199.9,157.08,218.62,170.408074363
165.94,167.62,179.8,102.98,79.5350285316,171.66,174.06,183.52,123.9,122.306043368,3,169.62,171.06,182.04,154.36,166.856884199
161.02,162.5,119.22,4.1,58.7446085972,174.74,176.22,147.18,127.56,146.958108448,2,172.74,174.22,150.06,139.06,154.971765772
195.9,195.86,20.36,191.16,68.4423877268,201.9,202.26,67.74,193.16,102.348625459,4,200.9,200.46,201.58,193.16,178.183191732
206.84,207.04,72.54,208.02,82.6826357283,213.84,214.12,101.32,213.2,115.157574515,4,209.64,208.96,200.76,207.24,184.230821172
208.64,208.34,132.78,193.72,42.3353556448,216.56,215.94,160.54,203.4,73.2734669396,4,209.48,208.94,224.58,205.7,163.77266372
197.6,197.6,132.62,207.74,89.6814896245,208.06,207.6,208.26,213.82,155.584020051,2,208.38,210.0,215.94,212.66,168.075640745
164.66,165.88,178.04,183.54,134.823905344,174.44,174.92,184.96,189.54,183.506632234,1,174.42,174.44,182.12,188.54,178.220511577
218.54,216.82,209.28,53.6,65.3534049915,224.32,222.46,217.82,109.32,96.9005759307,4,214.16,212.18,209.18,226.88,169.414995237
162.24,158.2,175.44,99.0,97.9096831464,172.4,172.2,182.44,115.66,105.277800159,5,170.32,168.2,179.44,136.06,173.744124961
186.04,186.46,67.94,180.54,91.5302085935,194.04,193.02,77.02,190.1,99.4950864887,5,193.04,192.02,181.6,198.82,172.238306386
187.4,187.48,151.78,206.62,115.765038656,202.12,201.48,168.78,213.62,170.328613423,1,198.12,197.48,165.78,210.62,167.911407528
114.66,116.44,80.88,104.14,74.2931804586,127.74,129.68,108.66,119.78,112.46969013,3,128.96,130.42,118.24,125.5,165.051117846
198.08,198.04,183.12,66.92,80.8199594287,207.88,208.9,191.96,87.54,98.2400754568,5,200.28,201.24,184.68,201.94,166.333880387
130.08,133.94,160.2,53.12,78.9243208762,137.92,140.58,162.16,73.98,107.763444758,4,136.92,138.46,158.4,125.44,171.474954381
169.86,172.42,117.04,167.74,89.2626116745,182.78,183.44,135.72,182.06,139.616761183,2,175.82,178.04,142.72,179.26,159.852887165
195.56,196.4,184.88,63.36,80.7247035789,201.96,202.48,197.88,98.82,111.352122038,4,200.88,201.32,195.88,218.04,179.10714484
192.88,193.14,51.2,186.78,76.6211442958,199.22,199.82,76.04,191.8,93.6505314212,4,193.92,193.42,174.04,203.72,172.172447527
230.26,232.84,216.78,226.22,112.656453317,241.52,241.12,224.78,234.18,174.116938068,1,238.84,239.56,223.78,229.58,170.079389744
193.04,193.6,82.96,188.32,72.088253305,200.56,201.68,106.16,197.32,99.9186459531,3,198.92,200.52,219.56,194.32,169.780439749
168.2,170.88,179.58,154.34,91.5445525456,180.86,181.6,185.66,170.02,167.664207161,1,181.14,180.56,184.5,169.98,159.816944239
137.26,134.2,21.36,30.16,55.2826262876,148.4,148.84,33.88,53.68,75.5124231562,5,146.16,145.56,120.26,124.12,163.382593325
210.3,211.58,202.2,197.96,87.4591564533,217.3,216.74,210.2,203.6,125.126536542,3,210.3,210.7,203.2,199.9,174.338163255
190.16,188.66,193.94,84.28,76.9123776927,197.16,195.66,204.44,174.28,162.408249222,1,194.16,192.66,201.16,181.28,156.806545372
207.14,208.16,65.12,201.56,74.4573630424,220.5,220.68,174.94,215.48,149.066487646,2,217.26,217.04,238.98,213.48,175.32088106
179.36,181.48,154.54,189.48,99.0602164421,188.36,189.14,168.22,196.8,131.373136494,3,185.36,185.98,166.22,191.56,161.07852652
171.34,170.1,186.36,134.04,118.275730431,186.06,185.1,193.36,154.24,181.464351008,1,182.28,181.1,190.36,160.84,176.219853857
197.98,198.4,173.28,206.72,88.5833292453,206.06,206.4,187.48,213.44,155.04855573,2,204.9,205.4,189.08,211.0,167.874515567
194.64,193.92,94.98,69.64,69.4788610444,201.64,200.92,162.82,151.62,127.014537108,2,198.48,197.92,219.8,213.9,173.920298032
196.86,190.8,198.36,168.44,106.89146477,206.54,204.8,207.68,183.28,125.121081809,4,204.7,200.8,203.16,181.0,183.872475885
134.82,134.16,15.2,137.56,75.52825242,148.94,147.56,48.12,145.64,98.6228983985,4,145.5,144.92,149.48,143.2,182.03060537
154.54,155.76,138.06,26.4,80.3315181393,167.86,165.16,146.34,30.9,87.4136085262,5,165.22,164.2,169.38,111.18,172.480878025
227.0,227.78,202.64,196.68,76.318389477,233.6,234.46,215.56,212.8,134.075870739,3,231.4,232.1,217.56,218.44,196.298225083
186.66,187.44,196.86,159.8,86.2667213243,193.46,190.08,201.1,168.34,151.488168405,2,186.6,184.08,191.68,167.5,180.216069443
180.72,179.08,167.02,161.32,81.1757983968,189.44,188.54,177.42,176.3,102.343274405,4,187.0,184.16,174.14,184.0,179.1704383
208.62,207.38,204.88,202.98,83.2067782573,215.62,214.38,211.88,213.98,140.641991884,2,212.62,211.38,208.72,205.18,174.869483119
195.72,197.32,188.36,197.24,108.552613528,205.4,205.32,200.36,206.24,117.081851552,5,205.28,204.32,202.36,208.84,182.045961825
196.68,196.74,164.18,161.6,68.5013681865,203.84,204.06,178.4,179.52,121.750626898,3,197.24,197.06,183.6,206.68,165.323767683
180.42,180.66,109.24,129.12,82.2749485705,190.62,191.02,112.08,141.84,89.1029555284,5,196.62,196.62,176.54,208.82,163.555717626
147.24,143.9,137.78,131.54,76.7380537128,151.44,148.9,144.0,134.58,126.136540819,3,149.44,146.9,166.36,134.1,178.582476227
218.28,218.12,214.44,216.72,91.8338299045,228.96,229.12,222.0,225.0,137.015668846,3,221.6,221.12,218.36,217.16,180.945550785
233.8,234.34,222.24,226.42,127.150695171,243.76,243.52,230.24,235.74,178.208621223,1,241.92,241.68,229.24,232.86,174.408825332
178.6,177.92,97.0,178.7,74.8582342348,186.56,184.92,125.8,185.34,132.702103478,3,183.04,181.92,180.28,184.34,195.709607516
202.84,203.08,206.76,204.26,96.4278285982,212.24,209.86,213.76,209.9,104.196388515,5,210.96,209.54,210.76,212.9,181.470125843
209.6,212.14,225.76,172.62,116.453508668,217.6,218.54,230.84,179.22,168.337139651,2,210.6,214.0,228.6,177.02,185.362261348
200.96,199.98,71.68,19.0,75.6440648493,202.96,204.18,115.24,30.94,90.34353784,4,190.96,189.42,219.72,142.72,181.838945885
125.88,126.6,130.68,124.2,99.0561888292,144.88,145.6,155.48,143.4,150.426480433,2,151.88,152.6,162.4,146.28,170.68349787
208.22,206.68,195.5,202.82,97.7878671913,215.22,213.2,199.78,211.22,117.943854349,4,212.22,211.24,201.26,210.14,182.627754879
255.0,255.0,254.92,87.22,67.3873086152,255.0,255.0,254.92,149.54,100.029184135,4,255.0,255.0,254.92,237.44,188.15016122
214.24,214.1,110.94,72.16,72.5691211463,224.24,224.1,121.22,101.28,83.6689556176,5,211.24,211.1,185.06,218.8,184.311445551
157.9,157.5,68.96,30.18,66.9639086103,170.66,168.8,78.2,35.64,79.7457692684,5,170.34,167.76,168.76,130.56,166.940293216
208.72,208.28,209.0,53.78,72.3897087564,221.72,220.98,225.04,136.94,136.237251934,2,223.72,223.9,231.32,156.44,161.182580199
153.68,159.88,87.42,187.98,94.1284444849,165.28,170.56,111.26,194.98,144.006684257,2,163.56,168.44,117.26,191.98,165.496768063
216.58,216.92,56.34,208.58,76.6016755449,223.58,223.92,80.8,216.82,92.2712624963,5,220.58,220.92,219.54,221.78,181.444361517
99.4,100.24,110.36,15.02,74.2683069261,113.84,113.12,128.84,36.9,119.305191421,3,118.24,116.96,135.68,121.94,166.751552268
169.4,166.06,121.68,131.5,90.5889367503,183.4,180.3,143.5,149.5,118.535361356,4,179.56,176.3,178.58,150.5,177.729320412
187.26,188.34,169.04,68.72,62.1965760157,193.26,195.06,176.64,91.98,82.0532748002,5,192.26,192.62,190.68,195.22,168.914436762
150.88,150.72,85.72,167.76,77.0688588582,157.88,157.72,108.18,171.76,149.86713792,2,154.88,154.72,115.56,165.76,165.148140174
188.46,188.56,189.4,18.62,107.114024107,195.46,195.56,194.4,111.36,180.436642684,1,192.46,192.56,192.4,106.5,174.561218916
238.5,237.42,235.56,94.1,55.0952167335,246.22,244.42,242.86,189.74,136.915252126,1,239.78,238.14,236.5,188.08,136.919705536
160.82,160.16,71.72,102.52,84.5203560531,167.82,167.16,77.18,118.12,92.2926340764,5,164.82,164.16,152.26,134.08,171.699067247
199.44,196.68,109.42,122.76,106.698014647,205.84,203.08,185.72,143.18,174.967666261,1,204.04,201.28,181.38,148.86,171.302227296
213.72,213.28,34.04,90.66,72.3539170398,222.68,223.24,167.1,216.32,165.116944881,1,223.38,223.8,165.68,196.96,160.340409761
210.46,211.56,169.74,205.52,56.6556896967,216.34,218.48,191.48,210.46,115.554085395,3,211.98,211.64,208.42,211.4,168.669664915
196.44,196.04,70.94,24.26,75.3221778798,203.44,203.04,197.42,114.04,154.0425714,2,200.44,200.04,228.36,177.06,179.318579003
171.02,172.66,115.34,137.44,92.9309400087,178.02,179.98,136.44,146.94,101.026639428,5,173.82,174.34,144.64,169.28,183.425368881
191.88,193.42,81.36,163.02,87.3616679509,204.6,205.02,93.08,171.5,95.0536788213,5,206.6,207.82,158.94,213.34,182.41868667
140.84,138.12,22.42,122.34,63.8130029384,160.04,157.28,55.88,143.74,100.798929203,4,172.82,171.72,183.12,160.46,183.566404737
202.16,203.12,37.0,23.52,53.1863613862,208.56,209.2,128.66,148.64,142.078597964,2,206.76,208.04,157.82,185.56,160.416627942
195.5,194.0,121.86,14.5,71.9729451622,202.5,200.68,197.54,91.54,130.331872003,2,199.5,198.32,225.76,173.56,171.457424216
178.24,176.56,188.14,76.34,96.0966748651,185.24,183.56,195.34,83.7,105.291062838,5,180.96,180.56,195.28,141.96,171.55736659
189.76,187.48,124.56,173.32,97.324228641,196.12,194.48,190.8,179.6,164.472062737,1,194.4,191.48,180.06,178.04,162.070949013
216.9,217.26,79.62,212.0,84.1225378693,217.9,217.62,151.24,213.2,115.115295866,4,213.9,213.78,246.98,213.2,187.412316466
185.2,186.78,125.3,4.22,65.0170167001,193.34,196.8,150.2,115.42,145.989168634,2,188.62,188.9,155.68,171.26,159.607219036
181.1,183.72,154.96,184.52,92.7935453007,188.1,190.72,158.3,186.52,102.574632921,5,185.1,187.72,172.8,196.52,178.203611908
212.56,213.82,44.1,203.44,90.1282136198,219.56,220.82,78.0,211.32,107.379192219,4,216.56,217.82,207.98,208.96,191.733114797
192.48,189.36,188.32,187.44,94.902622072,199.4,198.36,195.96,194.38,100.30124039,5,199.84,200.96,189.36,206.32,173.389661038
221.96,221.94,219.24,95.76,92.6080710668,228.96,228.94,226.24,188.1,168.368760786,1,225.96,225.94,223.24,178.56,168.087502308
187.86,186.58,195.22,162.34,91.9512681909,201.78,199.32,201.3,175.56,102.972627754,5,197.94,196.28,200.14,177.24,187.068822386
180.8,184.26,25.16,199.04,85.8012015897,188.2,190.38,27.2,200.78,92.8115580106,5,181.2,183.78,115.08,193.72,183.743536803
197.9,195.84,147.3,123.32,88.0831054496,201.62,200.84,155.28,138.06,115.295783272,4,199.56,198.84,199.56,190.86,177.253420521
128.92,131.9,78.72,132.8,87.5560598401,145.56,147.3,111.46,145.84,126.85884875,3,147.94,149.9,145.28,146.76,181.227106334
211.56,211.9,206.78,29.8,70.0754918667,218.56,218.9,213.78,68.76,88.2640028368,4,215.56,215.26,210.78,207.42,189.43592849
179.68,177.68,34.08,150.7,87.551866306,186.68,184.68,48.6,158.7,94.8241437384,5,183.68,181.68,185.02,157.7,185.981042733
233.86,233.86,210.72,236.48,121.809545614,243.42,242.04,214.72,244.48,134.041792481,5,231.26,232.16,208.72,237.48,186.403805914
161.14,162.0,88.0,174.72,98.2740551322,168.14,169.0,111.88,177.92,166.14610853,1,163.3,165.44,119.64,168.6,158.331372059
135.06,134.2,34.8,93.46,56.1224593269,139.9,140.48,78.7,106.16,115.80951911,3,137.9,137.84,171.54,127.76,180.547304356
169.48,169.78,166.46,58.96,94.5571362644,175.12,177.02,171.46,62.28,102.070524361,5,171.48,170.74,169.86,121.04,173.179144995
162.82,162.94,183.28,37.46,76.9591343189,170.32,170.5,186.36,48.5,94.2231954938,5,167.16,167.5,176.08,130.5,165.448039376
193.24,193.58,160.02,193.82,91.5854246365,199.68,200.34,174.18,207.08,156.461189499,2,196.16,195.54,171.9,204.38,166.403473482
165.68,168.28,167.28,159.52,92.388318847,180.68,183.28,184.96,173.52,174.61896775,1,183.28,185.56,192.6,171.52,167.129125784
198.68,199.02,192.6,33.18,84.7158593488,199.28,200.26,189.6,53.14,112.817191829,4,191.48,191.02,184.6,156.72,177.519554852
147.94,144.22,72.44,102.56,86.8621089723,154.26,150.22,120.4,118.36,135.938189929,2,152.62,149.22,153.36,120.04,164.140086627
177.76,178.18,173.2,180.64,83.2067002182,184.12,184.46,183.0,187.76,164.721292018,1,182.4,182.9,180.54,187.36,156.958826387
210.44,217.3,182.42,220.12,114.364338966,226.04,224.76,211.84,229.02,178.447122028,1,220.44,223.56,207.62,227.82,172.124574218
131.68,136.38,98.46,140.44,77.4669511466,144.6,145.14,115.5,147.44,114.808400399,3,142.04,143.86,120.9,141.64,165.479055234
213.66,213.38,210.86,101.52,94.9515375402,220.38,222.02,223.7,173.04,148.138849352,2,219.38,219.42,222.84,204.3,156.790544267
136.98,135.28,139.06,121.18,89.0168262679,159.42,158.48,156.62,152.62,106.925964691,5,156.1,153.6,152.9,153.3,169.91511477
208.22,210.1,195.78,91.74,73.4045857565,216.22,217.76,208.06,199.42,139.630592684,2,215.54,217.94,209.9,198.88,157.886207138
217.48,214.84,172.4,205.98,89.2827325604,224.48,221.52,183.38,214.26,110.80306029,4,217.48,216.12,220.84,206.42,177.459780905
208.38,207.08,196.04,54.28,67.9179117182,215.06,214.08,201.8,99.42,92.0687158165,4,212.7,211.08,204.12,209.2,181.753360141
221.14,221.14,220.54,220.92,130.010968694,231.06,229.26,226.62,227.92,181.988631461,1,225.62,226.9,224.5,224.92,176.514596114
205.98,208.06,81.2,85.38,66.1811551854,212.78,214.66,145.1,188.1,125.135811601,2,213.46,214.16,183.88,231.18,161.160642466
233.42,234.24,214.86,234.36,146.15723241,239.42,240.24,221.7,240.06,193.952864256,1,238.42,239.24,221.76,238.38,190.935468003
176.74,174.54,178.04,155.04,96.307585308,188.18,186.9,192.76,169.12,171.447176817,1,186.46,184.9,189.32,166.96,166.178161564
210.72,208.14,142.88,90.72,71.2003628474,217.72,215.14,187.98,182.4,137.023203136,2,214.72,212.14,199.28,206.32,164.311512978
210.06,211.62,138.92,207.96,70.0653479441,219.04,221.12,160.72,216.12,114.527451404,3,215.22,214.08,212.1,213.56,197.231949257
190.62,192.28,160.18,215.26,130.412268536,203.54,203.36,176.14,221.82,175.850137916,1,199.82,199.96,173.62,215.42,173.359897058
159.42,160.58,136.0,147.2,114.24460594,174.72,175.86,156.06,167.2,177.32719194,1,173.44,177.02,155.14,168.2,170.389273456
177.76,176.34,108.44,164.88,88.2925210685,181.7,180.62,124.8,170.96,105.375514024,4,178.54,176.38,212.4,167.38,175.376351168
184.94,187.2,175.06,48.16,75.3615232583,191.94,191.8,181.78,73.48,90.7940707538,5,188.94,190.48,180.78,196.44,173.528219713
159.66,161.06,122.08,168.34,68.0397557933,166.66,169.68,129.4,177.46,142.145635513,1,162.22,160.92,127.2,167.02,141.119171821
126.96,128.6,58.54,48.58,68.3177388119,139.68,142.48,118.54,87.64,126.339097868,2,142.8,141.46,142.46,122.48,173.931219787
119.58,119.82,125.22,112.1,74.2588743464,133.58,133.5,143.06,124.06,126.794739049,3,132.58,133.46,143.34,127.34,181.210479626
138.76,139.3,33.86,148.26,72.2106802887,152.32,153.34,54.34,155.54,93.916338707,4,149.76,149.98,130.78,151.82,177.867088191
235.86,235.62,230.14,222.48,120.902507015,242.88,243.02,237.14,230.44,176.919734272,1,239.4,238.18,234.14,223.76,171.590495487
163.66,166.06,199.08,148.52,100.023601981,183.94,181.38,213.08,164.28,171.175097322,1,184.9,182.42,211.08,162.16,170.747891433
166.18,164.02,171.02,160.18,103.713498547,182.54,181.02,185.02,175.18,174.344698438,1,179.22,178.02,183.02,171.18,169.469224536
225.58,224.92,226.44,170.5,64.6233054065,234.62,235.74,239.04,205.88,150.700267739,1,224.5,224.08,230.72,197.96,145.784937351
132.76,132.94,109.4,147.34,105.106063997,149.76,149.94,131.4,159.18,118.297257905,4,146.76,146.94,142.4,153.86,181.29813028
227.98,227.72,132.76,141.24,96.0119693234,234.3,233.72,207.9,228.16,174.035881788,1,232.66,232.72,199.34,216.08,167.893161736
236.42,236.64,114.48,227.98,95.4714109549,244.96,244.64,141.66,236.98,108.573592376,5,236.32,237.64,230.72,226.98,180.461669579
200.22,202.64,198.98,190.58,97.3252402135,207.4,209.2,205.98,193.54,107.473911071,5,207.52,208.2,202.98,203.22,176.923837935
197.34,198.8,184.86,202.44,97.4333760343,204.34,206.0,191.86,209.38,128.40346719,3,199.5,201.58,188.86,206.22,195.576617321
213.08,211.32,38.26,67.44,81.2037042309,220.72,219.32,162.54,187.0,162.756501662,1,218.54,218.32,157.88,186.56,156.63049114
181.02,180.9,85.56,32.84,80.5877522725,188.26,188.02,133.02,62.88,123.626623463,2,183.3,183.8,197.74,102.2,168.075733547
233.62,234.92,219.32,219.48,92.5299420195,241.62,243.2,232.0,234.44,174.126975434,1,240.62,242.04,231.76,230.16,166.633512182
203.38,205.42,188.96,215.62,91.5369100519,210.38,212.42,196.08,223.84,163.629092693,1,205.54,207.42,192.46,215.86,156.332392207
176.98,171.96,139.52,134.3,93.2408442302,184.98,183.72,162.74,148.3,139.887589691,2,183.98,181.84,175.56,147.22,166.421334344
182.4,180.58,72.24,128.0,81.5945280471,192.8,190.64,99.42,151.42,114.478102108,4,193.04,191.7,198.8,168.38,184.563003147
157.94,156.42,138.34,128.66,86.2022704637,174.3,173.42,153.48,150.38,116.429797821,4,165.62,164.42,170.96,147.06,169.529685885
163.68,165.34,190.64,39.94,79.0508471599,172.68,177.08,197.64,49.96,89.2223642772,5,169.68,171.08,194.64,129.14,179.355752927
169.62,166.56,142.32,177.52,102.782471637,179.82,181.24,155.84,184.52,137.257411454,3,177.12,177.28,152.08,179.52,173.125657383
110.32,111.16,74.52,54.48,58.8278397738,117.76,118.44,92.96,65.88,117.129867327,3,116.76,117.44,108.96,94.42,165.755836897
128.88,128.2,16.76,18.9,39.9359085276,156.94,158.44,75.16,114.66,119.934489648,2,168.42,172.0,106.48,156.66,152.9775172
224.74,231.46,209.4,233.4,139.998700233,238.06,239.38,225.82,239.96,196.596027627,1,239.34,238.1,223.34,239.24,193.348034703
134.64,128.58,149.68,105.58,90.592770569,141.68,134.58,154.76,116.58,128.869154845,3,140.92,133.58,156.24,124.58,168.86178216
223.36,223.24,221.18,204.18,104.926441712,231.84,231.24,237.86,215.78,177.482597555,1,230.76,230.24,232.9,215.34,168.99791698
225.68,227.02,173.08,85.88,64.7824793864,229.68,231.02,186.5,127.22,88.3786272227,4,223.68,225.02,216.06,230.64,181.579390476
207.52,205.68,213.1,201.28,88.2470610854,214.92,212.68,220.1,205.72,154.317096553,2,209.68,209.68,217.1,202.76,167.539001678
114.8,107.64,69.48,24.74,71.6201840751,132.8,124.64,109.46,70.76,133.382246006,2,141.68,137.64,125.94,78.9,158.388914717
